program	rep	depth	noReads	percMutate	targMut	lenRef	refMatch	refSnp	refIns	refDel	refNs	matches	snp	ins	del	Ns	elpTime	sysTime	UserTime	memKb	percCPU	seed	usedSeed	medakaModel	usedMedaka	usedMajCon	minLen	minDepth	fastq	schemeDir	scheme	schemeVer	prefix	conDef	conScaffoldBuilder	conStich
Lilo	5	50	4650	500	1495	29903	28408	1495	0	0	0	29887	6	30	10	2794	653.61	89.12	1650.44	408664	266%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	5	50	4650	500	1495	29903	28408	1495	0	0	0	29885	6	4	12	1821	1.33	0.04	2.33	14460	178%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	5	50	4650	500	1495	29903	28408	1495	0	0	0	29881	8	2	14	4729	1.54	0.08	2.61	14820	174%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	false
artic	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29860	32	3	11	2326	221.96	4.14	222.45	937884	102%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29883	8	33	12	2363	7.54	2.00	13.16	15596	201%	1024	5120	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29886	5	0	12	2347	8.84	2.13	15.15	17016	195%	1024	5120	r941_prom_high_g344	false	true	320	16	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29874	12	3287	17	3378	649.86	88.98	1626.60	410668	263%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29838	33	4016	32	3800	649.86	88.98	1626.60	410668	263%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29874	12	527	17	3359	649.86	88.98	1626.60	410668	263%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29846	31	739	26	3801	649.86	88.98	1626.60	410668	263%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29888	5	4	10	2832	649.86	88.98	1626.60	410668	263%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29887	6	30	10	3222	649.86	88.98	1626.60	410668	263%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29883	6	6	14	1825	1.33	0.04	2.39	15356	182%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	5	50	4650	1000	2990	29903	26935	2952	16	16	0	29876	10	3	17	4591	1.54	0.09	2.67	15308	179%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	10-new-bench/10-bench-artic-ivar	false	false	false
artic	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	0	0	127	30.12	3.42	29.97	429136	110%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	5	100	9300	0	0	1700	0	0	0	0	0	1699	0	3	1	130	0.86	0.18	1.36	15948	178%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	0	0	152	1.03	0.24	1.54	20060	172%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	248	0	131	217.30	34.48	442.46	401208	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	248	0	131	217.30	34.48	442.46	401208	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	0	0	131	217.30	34.48	442.46	401208	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	0	0	131	217.30	34.48	442.46	401208	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	0	0	132	217.30	34.48	442.46	401208	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	0	0	132	217.30	34.48	442.46	401208	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	0	0	30	0.26	0.02	0.46	21820	187%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	5	100	9300	0	0	1700	0	0	0	0	0	1700	0	0	0	387	0.26	0.01	0.46	14012	183%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
artic	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	0	0	127	32.85	3.34	32.83	429228	110%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	5	100	9300	100	17	1700	1683	17	0	0	0	1699	0	3	1	153	1.19	0.36	1.80	15648	182%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	0	0	153	1.34	0.39	2.00	15912	178%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	248	0	131	214.27	34.04	438.21	399032	220%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	248	0	131	214.27	34.04	438.21	399032	220%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	0	0	131	214.27	34.04	438.21	399032	220%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	0	0	131	214.27	34.04	438.21	399032	220%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	0	0	132	214.27	34.04	438.21	399032	220%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	0	0	132	214.27	34.04	438.21	399032	220%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	0	0	30	0.27	0.00	0.49	16100	182%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	5	100	9300	100	17	1700	1683	17	0	0	0	1700	0	0	0	387	0.26	0.02	0.45	15864	184%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
artic	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	0	0	128	29.39	3.21	29.44	427544	111%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	1	0	457	1.06	0.29	1.64	14232	182%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	0	0	159	1.23	0.33	1.87	16376	179%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	185	0	131	216.32	33.68	439.81	401952	218%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	196	0	131	216.32	33.68	439.81	401952	218%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	0	0	131	216.32	33.68	439.81	401952	218%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	0	0	131	216.32	33.68	439.81	401952	218%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	0	0	132	216.32	33.68	439.81	401952	218%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	0	0	132	216.32	33.68	439.81	401952	218%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	0	0	30	0.26	0.04	0.45	15996	186%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	5	100	9300	200	34	1700	1666	34	0	0	0	1700	0	0	0	387	0.25	0.05	0.43	19560	190%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
artic	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	0	0	127	29.32	3.39	29.18	427844	111%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	2	0	441	0.98	0.25	1.54	15992	183%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	0	0	441	1.10	0.34	1.64	16196	179%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	185	0	131	216.01	34.57	440.48	398908	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	192	0	131	216.01	34.57	440.48	398908	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	0	0	131	216.01	34.57	440.48	398908	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	0	0	131	216.01	34.57	440.48	398908	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	0	0	132	216.01	34.57	440.48	398908	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	0	0	132	216.01	34.57	440.48	398908	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	0	0	30	0.26	0.02	0.47	16312	188%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	5	100	9300	500	85	1700	1615	85	0	0	0	1700	0	0	0	387	0.26	0.01	0.47	14556	186%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
artic	5	100	9300	1000	170	1700	1534	163	3	3	0	1699	1	0	0	128	30.93	3.26	30.94	425928	110%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	1	0	156	0.71	0.19	1.07	17104	177%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	0	0	156	0.81	0.20	1.23	15020	176%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	185	0	131	216.28	34.46	440.34	400600	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	192	0	131	216.28	34.46	440.34	400600	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	0	0	131	216.28	34.46	440.34	400600	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	0	0	131	216.28	34.46	440.34	400600	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	0	0	132	216.28	34.46	440.34	400600	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	0	0	132	216.28	34.46	440.34	400600	219%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	0	0	33	0.26	0.03	0.45	16920	187%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	5	100	9300	1000	170	1700	1534	163	3	3	0	1700	0	0	0	127	0.27	0.02	0.49	16512	185%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	10-new-bench/10-bench-artic-ivar	false	false	false
artic	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	0	0	960	53.92	3.28	54.21	433856	106%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	4	0	1892	2.02	0.49	3.37	16992	190%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	0	0	1536	2.40	0.54	3.91	17712	185%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	642	0	896	290.43	42.92	640.17	398896	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	665	0	896	290.43	42.92	640.17	398896	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	0	0	896	290.43	42.92	640.17	398896	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	5	0	896	290.43	42.92	640.17	398896	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	0	0	899	290.43	42.92	640.17	398896	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	5	0	899	290.43	42.92	640.17	398896	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	0	0	730	0.57	0.03	0.95	20428	174%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	false
ivarTrim	5	100	9300	0	0	5700	0	0	0	0	0	5700	0	0	0	1177	0.54	0.04	0.95	17188	183%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	false
artic	5	100	9300	100	57	5700	5643	57	0	0	0	5698	2	0	0	960	55.80	3.38	56.05	432136	106%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
buildCon	5	100	9300	100	57	5700	5643	57	0	0	0	5697	3	5	0	1568	2.46	0.74	4.06	17076	195%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
buildConIvar	5	100	9300	100	57	5700	5643	57	0	0	0	5700	0	0	0	1573	2.84	0.78	4.59	17196	189%	1024	5120	r941_prom_high_g344	false	true	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
LiloIvar	5	100	9300	100	57	5700	5643	57	0	0	0	5700	0	634	0	896	288.71	43.18	635.91	398176	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
Lilo	5	100	9300	100	57	5700	5643	57	0	0	0	5700	0	657	0	896	288.71	43.18	635.91	398176	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	true	false	false
LiloIvar	5	100	9300	100	57	5700	5643	57	0	0	0	5700	0	0	0	896	288.71	43.18	635.91	398176	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	true	false
Lilo	5	100	9300	100	57	5700	5643	57	0	0	0	5700	0	5	0	896	288.71	43.18	635.91	398176	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	true	false
LiloIvar	5	100	9300	100	57	5700	5643	57	0	0	0	5700	0	0	0	899	288.71	43.18	635.91	398176	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
Lilo	5	100	9300	100	57	5700	5643	57	0	0	0	5700	0	5	0	899	288.71	43.18	635.91	398176	235%	1024	5120	r941_prom_high_g344	true	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	true
ivar	5	100	9300	100	57	5700	5643	57	0	0	0	5700	0	0	0	730	0.56	0.03	0.96	17128	177%	1024	5120	NA	false	false	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	10-new-bench/10-bench-artic-ivar	false	false	false
