program	rep	depth	noReads	percMutate	targMut	mutLen	refLen	refNs	refSnp	refIndel	conLen	Ns	snp	indel	elpTime	sysTime	UserTime	memKb	percCPU	seed	usedSeed	medakaModel	usedMedaka	usedMajcon	usedIvar	usedRacon	medakaPolish	ivarPolish	minLen	minDepth	fastq	schemeDir	scheme	schemeVer	prefix	conDef	conScaffoldBuilder	conStich
buildCon	1	500	46500	0	0	29903	29903	0	0	0	29838	79.2949	0.5084	0.0726	58.18	5.17	130.20	80416	232%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	0	0	29903	29903	0	0	0	33474	70.8908	0.1083	2.4193	1180.37	136.86	3141.50	495188	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	0	0	29903	29903	0	0	0	33966	75.3989	0.1813	3.5538	1180.37	136.86	3141.50	495188	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	0	0	29903	29903	0	0	0	29772	79.5714	0.1094	0.073	1180.37	136.86	3141.50	495188	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	0	0	29903	29903	0	0	0	29794	85.9569	0.1823	0.8749	1180.37	136.86	3141.50	495188	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	0	0	29903	29903	0	0	0	29821	81.4191	0.1095	0.073	1180.37	136.86	3141.50	495188	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	0	0	29903	29903	0	0	0	29842	87.9298	0.1823	0.8387	1180.37	136.86	3141.50	495188	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	1	500	46500	0	0	29903	29903	0	0	0	29893	55.4979	0.1063	0.0354	31.88	0.47	74.60	95628	235%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	1	500	46500	0	0	29903	29903	0	0	0	29882	86.7077	0.1832	0.1466	14.84	0.44	25.36	84580	173%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	1	500	46500	100	299	29903	29903	0	9.999	0	29893	76.64	0.2536	0.0724	262.67	4.36	268.12	937924	103%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	1	500	46500	100	299	29903	29903	0	9.999	0	29879	69.0786	0.4672	1.1861	51.15	4.86	119.14	81660	242%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	1	500	46500	100	299	29903	29903	0	9.999	0	29838	76.4461	0.1452	0.0726	57.84	5.23	130.65	84204	234%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	100	299	29903	29903	0	9.999	0	33298	71.3556	0.1084	2.2765	1171.79	138.36	3134.20	495160	279%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	100	299	29903	29903	0	9.999	0	33867	76.0032	0.1812	3.5523	1171.79	138.36	3134.20	495160	279%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	100	299	29903	29903	0	9.999	0	29772	79.6722	0.1094	0.073	1171.79	138.36	3134.20	495160	279%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	100	299	29903	29903	0	9.999	0	29794	86.3932	0.1823	0.8749	1171.79	138.36	3134.20	495160	279%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	100	299	29903	29903	0	9.999	0	29821	81.5197	0.1095	0.073	1171.79	138.36	3134.20	495160	279%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	100	299	29903	29903	0	9.999	0	29842	88.3989	0.1823	0.8387	1171.79	138.36	3134.20	495160	279%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	1	500	46500	100	299	29903	29903	0	9.999	0	29893	55.4979	0.1063	0.0354	33.94	0.69	74.58	95868	221%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	1	500	46500	100	299	29903	29903	0	9.999	0	29882	86.7077	0.2199	0.1466	15.04	0.46	25.67	84972	173%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	1	500	46500	200	598	29903	29903	0	19.998	0	29893	76.6735	0.2173	0.0724	261.42	4.69	266.52	937816	103%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	1	500	46500	200	598	29903	29903	0	19.998	0	29875	68.5188	0.467	1.0777	49.56	5.08	118.86	86368	250%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	1	500	46500	200	598	29903	29903	0	19.998	0	29838	75.5077	0.145	0.0725	63.84	5.11	130.87	84100	213%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	200	598	29903	29903	0	19.998	0	32992	72.1993	0.1079	2.2296	1166.25	134.12	3107.94	493160	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	200	598	29903	29903	0	19.998	0	33659	76.7402	0.1812	3.5512	1166.25	134.12	3107.94	493160	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	200	598	29903	29903	0	19.998	0	29772	79.9073	0.1094	0.073	1166.25	134.12	3107.94	493160	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	200	598	29903	29903	0	19.998	0	29796	86.6895	0.1829	0.9513	1166.25	134.12	3107.94	493160	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	200	598	29903	29903	0	19.998	0	29821	81.788	0.1095	0.073	1166.25	134.12	3107.94	493160	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	200	598	29903	29903	0	19.998	0	29844	88.9961	0.183	0.915	1166.25	134.12	3107.94	493160	277%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	1	500	46500	200	598	29903	29903	0	19.998	0	29893	55.4979	0.1063	0.0354	31.66	0.55	74.47	98556	236%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	1	500	46500	200	598	29903	29903	0	19.998	0	29883	86.6714	0.2199	0.1099	15.95	0.47	26.72	84064	170%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	29895	76.7352	0.3985	0.1087	264.66	4.48	270.09	937828	103%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	29867	79.5527	0.3635	0.9813	50.68	5.02	118.80	90540	244%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	29838	79.0603	0.1455	0.0728	57.64	5.07	131.13	90204	236%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	32788	74.2345	0.1092	2.002	1169.04	134.85	3120.23	495196	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	33354	81.0997	0.1827	3.3621	1169.04	134.85	3120.23	495196	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	29772	81.5531	0.1096	0.0731	1169.04	134.85	3120.23	495196	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	29793	90.7931	0.1833	0.8431	1169.04	134.85	3120.23	495196	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	29821	83.4647	0.1097	0.0731	1169.04	134.85	3120.23	495196	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	29841	93.462	0.1834	0.8068	1169.04	134.85	3120.23	495196	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	29893	55.4979	0.1063	0.0354	31.90	0.64	74.80	99292	236%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	1	500	46500	500	1495	29903	29903	0	49.6606	0.2006	29883	86.7048	0.2199	0.1099	15.48	0.55	26.55	90276	175%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	1	500	46500	1000	2990	29903	29903	0	0	0	29891	76.7121	0.7613	0.2175	270.80	4.58	276.93	937952	103%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	1	500	46500	1000	2990	29903	29903	0	0	0	29862	69.5533	0.2876	0.719	47.10	4.64	114.35	92676	252%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	1	500	46500	1000	2990	29903	29903	0	0	0	29842	75.2631	0.1449	0.0725	60.86	5.18	125.86	92052	215%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	1000	2990	29903	29903	0	0	0	33693	114.356	0.1127	1.8415	1167.97	137.69	3110.80	493064	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	1000	2990	29903	29903	0	0	0	33100	126.435	0.1907	3.1273	1167.97	137.69	3110.80	493064	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	500	46500	1000	2990	29903	29903	0	0	0	31185	123.457	0.1135	0.0756	1167.97	137.69	3110.80	493064	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	1000	2990	29903	29903	0	0	0	30120	138.944	0.1902	0.951	1167.97	137.69	3110.80	493064	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	500	46500	1000	2990	29903	29903	0	0	0	29815	104.712	0.1123	0.0374	1167.97	137.69	3110.80	493064	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	500	46500	1000	2990	29903	29903	0	0	0	29839	120.781	0.187	0.9351	1167.97	137.69	3110.80	493064	278%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	1	500	46500	1000	2990	29903	29903	0	0	0	29889	55.5054	0.1063	0.1417	31.29	0.59	74.37	98188	239%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	1	500	46500	1000	2990	29903	29903	0	0	0	29880	86.6466	0.1832	0.1466	15.11	0.51	26.73	90904	180%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	1	1000	92843	0	0	1700	1700	0	0	0	1700	75.2941	0	0	33.90	3.37	35.05	385284	113%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	1	1000	92843	0	0	1700	1700	0	0	0	1621	69.7101	0	0	31.02	5.75	64.18	123276	225%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	1	1000	92843	0	0	1700	1700	0	0	0	1620	308.025	0	0	31.29	5.80	64.37	116600	224%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	1000	92843	0	0	1700	1700	0	0	0	1700	0	0	1.9231	468.31	44.08	1175.49	598520	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	1000	92843	0	0	1700	1700	0	0	0	1716	0	0	2.5381	468.31	44.08	1175.49	598520	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	1000	92843	0	0	1700	1700	0	0	0	1560	0	0	0	468.31	44.08	1175.49	598520	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	1000	92843	0	0	1700	1700	0	0	0	1560	0	0	0	468.31	44.08	1175.49	598520	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	1000	92843	0	0	1700	1700	0	0	0	1626	41.2054	0	0	468.31	44.08	1175.49	598520	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	1000	92843	0	0	1700	1700	0	0	0	1626	41.2054	0	0	468.31	44.08	1175.49	598520	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	1	1000	92843	0	0	1700	1700	0	0	0	1700	22.3529	0	0	5.97	0.24	13.06	67520	222%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	1	1000	92843	0	0	1700	1700	0	0	0	1700	59.4118	0	0	2.37	0.13	4.62	120780	200%	1024	1024	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	1	1000	92843	100	17	1700	1700	0	10	0	1700	75.2941	0	0	32.45	3.32	33.63	385060	113%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	1	1000	92843	100	17	1700	1700	0	10	0	1621	69.7101	0	0	31.02	5.82	64.03	115584	225%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	1	1000	92843	100	17	1700	1700	0	10	0	1621	212.832	0	0	31.36	5.83	64.56	117884	224%	1024	1024	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	1000	92843	100	17	1700	1700	0	10	0	1700	0	0	1.9231	469.89	43.23	1180.73	599776	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	1000	92843	100	17	1700	1700	0	10	0	1716	0	0	2.5381	469.89	43.23	1180.73	599776	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	1	1000	92843	100	17	1700	1700	0	10	0	1560	0	0	0	469.89	43.23	1180.73	599776	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	1000	92843	100	17	1700	1700	0	10	0	1560	0	0	0	469.89	43.23	1180.73	599776	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	1	1000	92843	100	17	1700	1700	0	10	0	1626	41.2054	0	0	469.89	43.23	1180.73	599776	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	1	1000	92843	100	17	1700	1700	0	10	0	1626	41.2054	0	0	469.89	43.23	1180.73	599776	260%	1024	1024	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
